userName,score,at,content
Pengguna Google,5,2025-04-12 07:03:09,ff sangat bagus tapi kembali kan peak old
Pengguna Google,4,2025-04-12 07:02:23,bagus
Pengguna Google,5,2025-04-12 07:01:03,Game bagus dan tidak membosankan game saya suka bisa Mabar terus ada mic nya karena bisa nya ad game yg g ada mic nya sumpah seru nya tu ga main main
Pengguna Google,1,2025-04-12 07:00:28,game nya bagus banget saya suka banget tapi kenapa saya kasih bintang satu karena ini game pay to win beli skin harus top up apa apa harus top up lawak garena k. o. n. t. o. l 😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹
Pengguna Google,5,2025-04-12 06:59:45,ff tu enak banget kalo di mainin 🫵
Pengguna Google,5,2025-04-12 06:58:18,game tolo
Pengguna Google,5,2025-04-12 06:58:01,Diamons mahal
Pengguna Google,5,2025-04-12 06:57:40,game nya seru tapi sayah di raporin muluh kan sayah ga nengomo apa apa ini kaya manasi??😣😣😔😔😢😭
Pengguna Google,1,2025-04-12 06:57:31,game ny burik dan suka nembak nembak angin dan suka ngelek 🤮🤮🤮
Pengguna Google,5,2025-04-12 06:57:20,ff sangat seru untuk dimainkan bersama
Pengguna Google,1,2025-04-12 06:55:08,main terening mesendiri
Pengguna Google,5,2025-04-12 06:54:36,Free fire memang yang terbaik👍💯
Pengguna Google,1,2025-04-12 06:54:36,"game kikir,padahal sisa 1 batu lagi buat SG gurun,mana cuman dapet hikmah doang"
Pengguna Google,4,2025-04-12 06:53:36,tolong ff ku kenapa ya kok aku lagi main cs rankged wifi nya 999+ padahal wifi nya udh bagus tolong ff nya dibenerin garena
Pengguna Google,5,2025-04-12 06:52:14,"aku suka sekali ff akucinta ff,"
Pengguna Google,1,2025-04-12 06:51:45,saya tidak hoki hoki Garena 🥹
Pengguna Google,1,2025-04-12 06:51:18,gem nya asik seru tapi spin SG satu token GK di kasih
Pengguna Google,4,2025-04-12 06:50:33,tolong klo lagi grafiq ultra jangan dibikin panas dan lag ya hp nya soal nya klo ga diaktifin grafiq ultra nya dia kyk buriq
Pengguna Google,4,2025-04-12 06:49:03,seru
Pengguna Google,1,2025-04-12 06:48:37,elek main cs lagi ngelag malah di bilang sengaja kalahhhh
Pengguna Google,1,2025-04-12 06:48:24,game burikkkk burikkk burikkkk
Pengguna Google,5,2025-04-12 06:48:23,bagussss banget
Pengguna Google,3,2025-04-12 06:47:34,ff dah bagus tapi yang salah cuman ga enak ya itu ada emot emot ya itu pun harus tob ab
Pengguna Google,2,2025-04-12 06:46:26,"Gamenya bikin pilih kasi YANG GA BOT DIKASI TIM BOT YANG JAGO DIKASI TIM JAGO APAAN COBA,Aaneh"
Pengguna Google,5,2025-04-12 06:45:58,seru
Pengguna Google,5,2025-04-12 06:45:05,bagus bgt game nya cokk pakai grafik ultra beh mantapppp puoll terima kasih Garena klo bisa garena kasih akun ke aku dong❤️❤️❤️
Pengguna Google,5,2025-04-12 06:44:46,bagus sih game nya tapi nglenggg terus padahal udah lancar Loh wifi masih aja nglegg ayolah Garena wifi benerkan yang bagus gitu loh jangan nelggggnglegg terus dong
Pengguna Google,5,2025-04-12 06:44:33,Gamenyaburik............................................................................................................ ............. . tapi boong
Pengguna Google,5,2025-04-12 06:43:32,keren banget game nya ada yang hd ada yang enggka
Pengguna Google,5,2025-04-12 06:43:29,ff terbaik
Pengguna Google,5,2025-04-12 06:42:59,mantappppp
Pengguna Google,5,2025-04-12 06:42:33,👍💯
Pengguna Google,5,2025-04-12 06:40:54,"karena Garena kasih akun ku RED,M1zZ hoki mulu"
Pengguna Google,3,2025-04-12 06:40:13,apalah ini geme sinyal nya buruk baget padahal WiFi nya nggak eror tapi sinyal nya buruk
Pengguna Google,5,2025-04-12 06:39:51,mantap
Pengguna Google,3,2025-04-12 06:39:31,Memang dari dasarnya game kikir
Pengguna Google,5,2025-04-12 06:37:13,mantap
Pengguna Google,2,2025-04-12 06:35:52,GIMANA INI GARENA AKU GAK DAPET LAWAN YANG SETARA MAIN CS UDAH BINTANG 35 MALAH TURUN KE 25 PLIS GARENA KASIH LAWAN YANG SETARA AKU BISA BISA BANTING HP INI MAH 😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😡😡😡😡😡😡😠😠😠😠😠😠😠😠😠😠
Pengguna Google,5,2025-04-12 06:33:19,seru
Pengguna Google,5,2025-04-12 06:31:49,game nya bagus dan menarik saya kasih reting 100 untuk game ini
Pengguna Google,5,2025-04-12 06:31:38,ff keluarin bandel old bae
Pengguna Google,5,2025-04-12 06:31:20,game nya bagus aku suka
Pengguna Google,5,2025-04-12 06:31:07,bagus tapi tolong benerin bug tembus glowal pkissssss🙏🙏🙏
Pengguna Google,5,2025-04-12 06:31:07,game nya burik karenq aku blm di kasih sg opm
Pengguna Google,3,2025-04-12 06:30:50,Gw dah ketiduran 6Tahun dan ini aku mau comebak makasih garena dan nabila
Pengguna Google,5,2025-04-12 06:30:45,hebat
Pengguna Google,5,2025-04-12 06:30:45,"bagus co, garena afwan, kasi akun, akun saya bot😔"
Pengguna Google,1,2025-04-12 06:29:56,saya kan sudah login di akun saya tapi kenapa akun saya tiba-tiba hilang tolong lah min/garena
Pengguna Google,1,2025-04-12 06:29:51,garena yang bener geh gw setiap gw main kalah terus
Pengguna Google,5,2025-04-12 06:29:44,love
Pengguna Google,5,2025-04-12 06:29:32,enak bener tapi cheter berkeliaran
Pengguna Google,5,2025-04-12 06:28:47,sangat seru!!!
Pengguna Google,5,2025-04-12 06:28:41,geem nya bagus
Pengguna Google,5,2025-04-12 06:28:21,sangat seru
Pengguna Google,5,2025-04-12 06:27:32,Bagus baget free fire nya
Pengguna Google,1,2025-04-12 06:27:23,gem nya burik gak ada pintu 🐷🐷🐷🐷🐷🤣🤣🤣🤣
Pengguna Google,5,2025-04-12 06:26:13,tidak ada kesalahan saat saya main game ini
Pengguna Google,5,2025-04-12 06:25:48,Bagus sekali grafik ya
Pengguna Google,5,2025-04-12 06:25:31,seruuuuuuuuuu
Pengguna Google,5,2025-04-12 06:25:02,Burik gaada pintu
Pengguna Google,5,2025-04-12 06:23:09,mantap
Pengguna Google,1,2025-04-12 06:22:45,ngbak udah ganti sekin masih pake sekin bot
Pengguna Google,5,2025-04-12 06:21:50,game nya bagus banget
Pengguna Google,5,2025-04-12 06:20:58,game ny bgus
Pengguna Google,5,2025-04-12 06:20:46,minimal ram hp buat main ini geme ram 2 lah
Pengguna Google,5,2025-04-12 06:18:29,mantap walaupun game epep burik tapi mantap anjay selebew bagusssssssssss
Pengguna Google,5,2025-04-12 06:17:49,seru gamenya ga bikin bosen👍👍
Pengguna Google,5,2025-04-12 06:17:30,seru banget coyyy mainnya
Pengguna Google,5,2025-04-12 06:16:03,keren
Pengguna Google,5,2025-04-12 06:15:54,gem nya bagus
Pengguna Google,5,2025-04-12 06:15:33,baik
Pengguna Google,1,2025-04-12 06:14:30,akun gua hilangkan garena akun gua jadi bot
Pengguna Google,5,2025-04-12 06:14:30,gem seru banget
Pengguna Google,1,2025-04-12 06:11:59,game nya suka ngelk²
Pengguna Google,5,2025-04-12 06:11:47,game nya sangat baguss saya sangat menyukai nya
Pengguna Google,2,2025-04-12 06:11:11,dari gameplay bagus si tapi kok di rank ya gua main kok nembus tembok apalah Garena 😅😅 tolong diperbaiki garena
Pengguna Google,5,2025-04-12 06:09:21,game nya mantap dan untuk Garena tolong kasih aku diamond. salam burik
Pengguna Google,1,2025-04-12 06:08:39,lag burik banyak chet
Pengguna Google,4,2025-04-12 06:07:54,bikin mood kembalii🤩
Pengguna Google,5,2025-04-12 06:07:41,sy sangat bahagia main game ini dan sy naik rank
Pengguna Google,5,2025-04-12 06:07:10,ff sampai mati
Pengguna Google,5,2025-04-12 06:06:44,Game hoki ajaa
Pengguna Google,5,2025-04-12 06:06:30,Tara asekkk
Pengguna Google,5,2025-04-12 06:05:48,bagus banget walaupun banyak buc tapi aku suka
Pengguna Google,5,2025-04-12 06:05:22,seruhhh
Pengguna Google,5,2025-04-12 06:04:53,kerem
Pengguna Google,5,2025-04-12 06:02:52,baik banget😽😽 tapi KLO ngelag dah gak bisa ditanya lagi😶
Pengguna Google,5,2025-04-12 06:02:11,fermainan ini bagus
Pengguna Google,5,2025-04-12 06:02:00,Mantap
Pengguna Google,1,2025-04-12 06:01:14,"Spin token tower pake 800 DM kurang 1 batu lagi malah gak dapet,jangan di download kalo ga mau kayak gw"
Pengguna Google,1,2025-04-12 05:59:37,naik nya dkit bngt padhl kill banyk pas turun banyk bngt kckk
Pengguna Google,5,2025-04-12 05:58:26,akusuk
Pengguna Google,5,2025-04-12 05:57:43,Game yang di sukai oleh semua orang
Pengguna Google,5,2025-04-12 05:55:43,saranku ff enak jaman dulu soalnya sekarang player pada sombong min
Pengguna Google,3,2025-04-12 05:54:48,sangat seruuuu
Pengguna Google,5,2025-04-12 05:54:42,sangat seru
Pengguna Google,5,2025-04-12 05:54:14,ff sangat menyenangkan
Pengguna Google,4,2025-04-12 05:52:59,jangan sering update dong😭😭😭😭😭😭😭😭😭😭😞😞😞😞
Pengguna Google,4,2025-04-12 05:51:20,aku kasi b4 karena event old kenapa keluar semua contoh topi jerami karena topi itu cuma ada di server luar kasian orang-orang yang suntik server berjuta-juta demi topi jerami dan booyah pass kenapa ga kayak dulu ada level ketika dapet bundle cowo biasanya ada level agar baju tersebut berubah kalo kaya gini mending elit pass udah itu kurang lebih mohon maaf bila ada kata-kata yang tidak sopan
Pengguna Google,5,2025-04-12 05:50:51,butuh diamon gratis seiklasnya agar akun bisa sultan
Pengguna Google,5,2025-04-12 05:49:49,"bagus minn,tapi tolong kalo bisa Tukar Celana ke orang Udh paket lengkap"
Pengguna Google,4,2025-04-12 05:49:37,"bagus min tapi tolong kalau bisa tambahin fitur tukar hadiah/bundle, lagi butuh banget min"
Pengguna Google,5,2025-04-12 05:49:31,gem ya seru banyak baget pilihan dan bagus bagus baget Map ya tapi emot ya tolong di Geratis dong tapi hanya 35 hari gitu
Pengguna Google,3,2025-04-12 05:49:26,"garena tolong perbaiki bug connection lost pada saat di lobby terlalu lama sering ada hal seperti itu, udah mah harus login ulang supaya kembali normal, 12 April 2025"
Pengguna Google,5,2025-04-12 05:47:46,Sangat bagus
Pengguna Google,5,2025-04-12 05:46:35,permainan ini sangat
Pengguna Google,5,2025-04-12 05:46:34,ok
Pengguna Google,5,2025-04-12 05:46:16,Gopet
Pengguna Google,5,2025-04-12 05:46:13,Saya pernah main gem nya tapi hp saya keriset jadi saya pensi ff dan akunsay udah bagus
Pengguna Google,5,2025-04-12 05:45:52,bagus game nya👍👍👍👍
Pengguna Google,5,2025-04-12 05:45:48,gamenya bagus
Pengguna Google,5,2025-04-12 05:45:35,gerena aku igin pas main jangan jago semua garena karna aku masi bot plissss garena
Pengguna Google,1,2025-04-12 05:45:17,saat meyepin sen jata sayat tidak berperi hatin kan untuk mendapat kan yg kita ingin kan atau tidak hoki sama sekali
Pengguna Google,5,2025-04-12 05:44:55,seru sekali
Pengguna Google,5,2025-04-12 05:44:30,Ambatukam
Pengguna Google,5,2025-04-12 05:43:46,MANTAP
Pengguna Google,5,2025-04-12 05:43:41,game nya bagus bangeeeeeet 👍👍👍👍👍🗿🗿🗿
Pengguna Google,5,2025-04-12 05:42:36,gem Ter bagus di 2018 sampai 2025 ini 😙
Pengguna Google,5,2025-04-12 05:42:36,sangat seru tidak kebanyakan seponsor
Pengguna Google,4,2025-04-12 05:41:32,"permainan yang keren,tapi saya benci soalnya aku saya terkena blacklist."
Pengguna Google,4,2025-04-12 05:40:44,seru bangettt
Pengguna Google,5,2025-04-12 05:39:59,"cuma ngasih dikit tentang barang letakan .. terkadang jika kita menemukan barang letakan yang terlihat banyak itu,susah diambil .. beberapa barang letakan itu menjadi 2 tumpukan.Dan terkadang setelah mengeleminasi musuh .. ketika mengambil barang jarahan,barang jarahannya itu tidak bisa diambil,tapi hal itu jarang ditemui.Tapi tolong developer untuk diperbaiki lagi game nya:)"
Pengguna Google,5,2025-04-12 05:39:34,bagus
Pengguna Google,2,2025-04-12 05:39:10,untuk Luck royale nya yg ngumpulin token ke 5 nya susa banget udah habisin ribuan DM ga dpt dpt nguras DM banget
Pengguna Google,1,2025-04-12 05:38:27,banyak citer di tier tinggi
Pengguna Google,5,2025-04-12 05:38:23,gemenya seru bangeeeeet kebangettan pokok nya dijamin seru
Pengguna Google,5,2025-04-12 05:38:11,good
Pengguna Google,5,2025-04-12 05:37:06,seru banget
Pengguna Google,5,2025-04-12 05:36:58,terimah ksih
Pengguna Google,2,2025-04-12 05:36:42,tim yang tidak adil dan grafik ultra bikin lag banget grafik smooth di bagusin dong grafiknya yang mainin ff banyak masa GK mampu ninggkatin grafik smooth Ama GK mampu ngasih tim adil GK mau ngeluarin budget lebih kah ini game rame jadi keluarin budget lebih buat ninggkatin grafik smooth Ama tingkat keamanan akun kurang saya harap bisa diperbaiki di-update selanjutnya
Pengguna Google,5,2025-04-12 05:36:02,bagus
Pengguna Google,2,2025-04-12 05:35:47,"sebenarnya gamenya bagus, cuma sistem spin nya ga adil banget. masa harus akun baru bisa hoki spin, gini loh ga semua akun lama banyak top up jadi minimal kasih hoki lah. DASAR GAME KIKIR"
Pengguna Google,3,2025-04-12 05:35:37,game nya seru tapi aku ga dapet sg gurun pasir garena kenapa susah banget aku jadi di hapus ff nya
Pengguna Google,5,2025-04-12 05:35:26,seru dan aku cukup senang dengan permainan ini
Pengguna Google,2,2025-04-12 05:34:44,min ni gimana masa ga bisa login padahal dah hapus data msi gabisa login ngestak mulu di logo garena mana udah download ulang masi ngestak di logo tolong lah minn
Pengguna Google,5,2025-04-12 05:34:06,gemnya bagus
Pengguna Google,1,2025-04-12 05:33:05,game kikir spin sg kurang 1 batu aja harus habisin 1600dm
Pengguna Google,1,2025-04-12 05:32:36,"Ini gem sumpah gak jelas dn gk ngotak lg,disarankan jangan memainkan ini karena meskipun hp kalian cakep ram gede wifi kenceng tapi bagi game ini tuh gk bergun,pembodohan masyarakat ini gem,tidak berpendidikan,membuat miskin"
Pengguna Google,5,2025-04-12 05:30:45,Tasik
Pengguna Google,5,2025-04-12 05:30:25,trimakasih atas abdet nya bangus skali
Pengguna Google,1,2025-04-12 05:29:48,fitur BL garena gak gotak tolong lah di perbaiki banyak player yang merasa di rugikan
Pengguna Google,5,2025-04-12 05:27:45,gem ini sangat seru tapi garena berikan saya kerokin garena
Pengguna Google,5,2025-04-12 05:27:16,ff sangat bagus sekali dan tidak membosankan sama sekali
Pengguna Google,5,2025-04-12 05:27:00,bagusss
Pengguna Google,5,2025-04-12 05:26:33,Karena saru dan asik
Pengguna Google,5,2025-04-12 05:25:36,Bagus ff
Pengguna Google,5,2025-04-12 05:24:05,sangat bagus gamenya
Pengguna Google,1,2025-04-12 05:23:49,maaf:)
Pengguna Google,5,2025-04-12 05:22:59,sangat bagus
Pengguna Google,5,2025-04-12 05:20:41,"min, tolong benerin sistem pengurangan honoskor nya, aku kalo main pasti di hotspot jadi sinyal selalu ga normal, masalah nya pasti kalo sinya jelek keluar dari game, dan itu ngurangin honorskor banyak min"
Pengguna Google,1,2025-04-12 05:20:26,sering lag
Pengguna Google,5,2025-04-12 05:19:53,"bagus dan, saya berharap untuk free fire max tolong di benerin dari garena karena free fire max agak lumayan bug saat login atau tidak bisa login"
Pengguna Google,5,2025-04-12 05:19:47,baguss bgttt
Pengguna Google,1,2025-04-12 05:19:22,gak adil gema nya musuh nya jago tim nya bot semua
Pengguna Google,3,2025-04-12 05:18:49,"paspengunduhan asalnya 36 jadi 29,kok gitu ya? 😞"
Pengguna Google,1,2025-04-12 05:16:03,"sering di kasih rim yang beban trus, banyak bug nya, cuman kebantu skil gw doang, mending di hapus daripada harus buang waktu, bugnya dari dulu masih ada aja"
Pengguna Google,5,2025-04-12 05:15:58,mantap
Pengguna Google,1,2025-04-12 05:15:57,game burik
Pengguna Google,1,2025-04-12 05:15:55,tolong perbaiki bak damek nya garena
Pengguna Google,5,2025-04-12 05:15:35,mantap game free fire ini bagus banget aku suka banget game free fire ini
Pengguna Google,5,2025-04-12 05:14:58,aku sangat senang min ff
Pengguna Google,1,2025-04-12 05:14:28,Game banyk citer bnyk bocil toxick saya kecewa berat karna di saat sya bermain mode class cuat free fire selalu mendapatkan citer di mana admin gem nya ? Gk bisa ngurusin citer? ( Saya Kasi Bintang Satu Karna Game nya Mengecewakan)
Pengguna Google,5,2025-04-12 05:13:30,seru dan bikin ketawa
Pengguna Google,3,2025-04-12 05:13:30,gachanya susah dapet kukasih bintang 3 aja sama kalo main BR-CS pasti kadang ketemu tim beban
Pengguna Google,5,2025-04-12 05:08:26,bagus
Pengguna Google,1,2025-04-12 05:07:57,Gak enak akun gua ilang terus😡
Pengguna Google,1,2025-04-12 05:07:50,kok gak bisa login. padahal udh pakek wifii loh gmna ini min perbaiki lah
Pengguna Google,5,2025-04-12 05:07:17,game nya bagus seru
Pengguna Google,5,2025-04-12 05:06:44,Aska dan dan geleng-geleng atau patah-patah sinyal di sini
Pengguna Google,1,2025-04-12 05:06:23,buat game bebener bengak
Pengguna Google,5,2025-04-12 05:05:19,"game nya sangat seru tapi mohon garena jangan beri musuh yang tereliminasi tiba"" biasanya kalo main lone wolf mesti musuhnya tiba"" tereliminasi tolong ya garena🙏🙏"
Pengguna Google,2,2025-04-12 05:05:17,saya sudah capek main FF dan untuk pihak Garena tolong akun yang suda di band di beri kesempatan sekali lagi jika ada yang melanggar lagi silah kan di band kasihan player sudah banyak² top up akun nya di band dan ada bug kalah terus menerus di CS rank padahal main jago dikasi tim bot
Pengguna Google,5,2025-04-12 05:04:21,bagus min garena
Pengguna Google,5,2025-04-12 05:02:23,game nya bagus tapi musuh nya susah banget cok gila pengen banteng' HP
Pengguna Google,5,2025-04-12 05:00:14,GAME NYA SANGAT SANGAT BAGUS
Pengguna Google,4,2025-04-12 04:59:54,mohon maaf atas sebesar besarnya gem ini seru dan meyenankan kenepa setiap saya bermain selalu keluar dengan sendiri sekian terimakasih
Pengguna Google,3,2025-04-12 04:59:32,"tolong maksimalkan permainan yang baik, pembagian tim yang stabil antara tim musuh dan tim sendiri, beri konsekuensi yang lumayan berat jika ada player yang afk atau keluar dari permainan, karena hal itu dapat merugikan, banned player yang memakai cheat di HP maupun di PC."
Pengguna Google,5,2025-04-12 04:58:58,Game ini sangat seru saya sangat suka
Pengguna Google,1,2025-04-12 04:58:41,Huuuhhhh garena gaada ahlak. Mecmaking tapiga masuk loby malah di tuduh keluar paksa padahalkan akujuga maumain pelislah gimana cara benerinnya garena...
Pengguna Google,5,2025-04-12 04:57:37,Bagus banget saya sangat suka terutama pas jaman naruto keren keren banyak bandel bandelnya Ai lob yo FF😘
Pengguna Google,5,2025-04-12 04:55:12,makasih garena semoga aku nyepin hoki dan garena banyak rejekinya makasih ya
Pengguna Google,5,2025-04-12 04:54:12,game nya bagus cuman ada kekurangan
Pengguna Google,5,2025-04-12 04:53:30,keren sekali
Pengguna Google,1,2025-04-12 04:52:52,burik game
Pengguna Google,5,2025-04-12 04:52:45,hebat
Pengguna Google,5,2025-04-12 04:51:57,terbaik 🤘🔥
Pengguna Google,2,2025-04-12 04:50:41,min kok jaringannya jelek padahala udh pake wifi sama data tapi kalo pas mau main malah ngeleg ngstak di tempat rank knp ya min padahal bagus loh jaringannya?🤬
Pengguna Google,5,2025-04-12 04:50:35,game ini seru
Pengguna Google,2,2025-04-12 04:50:26,"Min ff makin seru tapi sayang, banyak player bahkan youtuber menggunakan file andro tolong min di pantau dengan baikk kami sebagai player yang sportif merasa tidak adilll berasa ada kecurangan dan banyak yang pensii gara gara sekarang banyak yang menggunakan file tolong min di bacaa🙏"
Pengguna Google,5,2025-04-12 04:50:09,Saya sangat suka bermain game ini Dan ini game favorit saya terima kasih Garena sudah membuat game ini semoga game ini bisa berkembang dan banyak di sukai sekali lagi terima kasih Garena!!!
Pengguna Google,5,2025-04-12 04:49:55,bagus Kalo kolep Sama anime bagus
Pengguna Google,5,2025-04-12 04:49:53,iya
Pengguna Google,1,2025-04-12 04:49:19,game nya lag banget
Pengguna Google,5,2025-04-12 04:47:30,Sangat bagus
Pengguna Google,5,2025-04-12 04:47:00,game nya keren
Pengguna Google,5,2025-04-12 04:45:53,luarr biasa🥰
Pengguna Google,5,2025-04-12 04:45:51,gemanya seru banget juga menantang aku suka tapi kalo pakai hp ko radak ngelek sih tapi masih bisa main tapi biasa nya teman ku langsung mati
Pengguna Google,5,2025-04-12 04:45:49,seru tapi agak ngelek dan akun klaku masih bot pls bagusin akun aku kak
Pengguna Google,1,2025-04-12 04:44:59,hapus geme ff any*ng
Pengguna Google,1,2025-04-12 04:44:56,Garena kikir kasian saudara saya top up DM 1000 GK dapet dapet SG ramadhan emang kikir lu
Pengguna Google,5,2025-04-12 04:44:00,mantap
Pengguna Google,5,2025-04-12 04:43:38,Game nya bagus
Pengguna Google,5,2025-04-12 04:41:49,bagus
Pengguna Google,5,2025-04-12 04:41:13,gem ini sangat seru
Pengguna Google,5,2025-04-12 04:39:11,bagus banget
Pengguna Google,5,2025-04-12 04:38:58,lumayan oke lah game nya
Pengguna Google,4,2025-04-12 04:38:47,permainannya bagus
Pengguna Google,5,2025-04-12 04:38:37,ff game kesukaanku seru
Pengguna Google,5,2025-04-12 04:38:30,game nya seru aja kok gak ada yang buruk yang penting game ini ada untuk main dengan temen 😇😇👍
Pengguna Google,4,2025-04-12 04:38:25,Lumayan
Pengguna Google,1,2025-04-12 04:37:26,permainan ini memang seru tapi ku napa seap main padahal ada wifi tapi kok masih eror😣😯
Pengguna Google,5,2025-04-12 04:37:17,game terbaikk
Pengguna Google,5,2025-04-12 04:36:34,bagu bangen
Pengguna Google,5,2025-04-12 04:36:26,Bagus walaupun sedikit ngeleg:>
Pengguna Google,5,2025-04-12 04:35:00,baguas
Pengguna Google,5,2025-04-12 04:34:52,"baguusssss bangettt,, bisaaa buatttttt gabutttt, kalo kesepian bisa main ini hhhiii😞, seruuuu, cumannn suka lag dkit tp okeelaaa gppaa 9,9/10"
Pengguna Google,2,2025-04-12 04:34:47,woii gartod gw main br turun gara gara ngelag anj
Pengguna Google,5,2025-04-12 04:34:33,Deem 1000
Pengguna Google,5,2025-04-12 04:34:20,Bagus banget ^_^😄
Pengguna Google,1,2025-04-12 04:33:32,padahal wifi gw bagus' aja tapi sinyalnya minta ampun
Pengguna Google,5,2025-04-12 04:32:29,bagus banget
Pengguna Google,5,2025-04-12 04:32:27,",game ininsangat seru sekali kalian harus coba"
Pengguna Google,5,2025-04-12 04:32:22,bagus yang setuju pencet membantu
Pengguna Google,5,2025-04-12 04:32:17,game nya bagus
Pengguna Google,5,2025-04-12 04:31:27,mantap
Pengguna Google,5,2025-04-12 04:31:24,gene ini sangat menarik garena
Pengguna Google,3,2025-04-12 04:30:32,"kurang menarik. karna ya ram,sampah,donwload ya berlebihan membuat lemot di hp. pas bermain ad chet di bagian cs dan rank. lalu balikkan lah akun ku garenaaaaa...."
Pengguna Google,2,2025-04-12 04:30:16,"gamenya mantap udah keren tapi ada satu hal yang ingin dipertanyakan. Kenapa kalo mau main selalu ada tulisan membaca info game, mohon tunggu. mau sampai kapan nunggunya. tolong diperbaiki dan jangan ngebug lagi"
Pengguna Google,4,2025-04-12 04:29:31,"gem ini sngat menghibur saya sangat suka , tetapi grafik pada gem ini tidak terlalu baguz ,saya harap gem ini dapat mengembangkan grafik yg lebi baik dan bagus 👊😁"
Pengguna Google,5,2025-04-12 04:28:50,sangat bagus
Pengguna Google,4,2025-04-12 04:28:10,game ini bagus tapi banyak bug nya ter utama bug damage yang seharus nya musuhnya knock tapi malah gak knock mohon pihak garena segera memperbaiki bug damage ini
Pengguna Google,5,2025-04-12 04:27:45,Karena game ini seru
Pengguna Google,5,2025-04-12 04:27:24,enak tapi rank ga naik naik
Pengguna Google,1,2025-04-12 04:26:44,bikin mata sakit
Pengguna Google,2,2025-04-12 04:26:33,kenapa saat menyepin harus tidak dapat terus padahal sudah top up banyak giliran baru buat akun top up dikit langsung dapat gimana ini min
Pengguna Google,5,2025-04-12 04:26:10,saya sangat suka sekali
Pengguna Google,5,2025-04-12 04:25:30,game agak tolol
Pengguna Google,5,2025-04-12 04:23:51,permainan ny seruu banget sayang nya aku GK punya DM😭😭 Coba dapet DM dari garenaa
Pengguna Google,2,2025-04-12 04:23:48,damage nya gk ngotak darah nya 200 kena damage nya 211 tpi gk mati sama jaringan nya gajelas
Pengguna Google,5,2025-04-12 04:23:21,keren
Pengguna Google,5,2025-04-12 04:22:41,min kasih SG OPM gratis dan SG riper gratis dan semua gratis dan main ff GK usah pake paket ok 👿😈
Pengguna Google,5,2025-04-12 04:22:14,bagus
Pengguna Google,5,2025-04-12 04:22:07,boleh
Pengguna Google,3,2025-04-12 04:19:22,Aku suka ff
Pengguna Google,5,2025-04-12 04:17:51,bagusss
Pengguna Google,3,2025-04-12 04:17:10,"game sangat. 8, bit"
Pengguna Google,5,2025-04-12 04:17:06,Game nya bagus.tapi kalu Makai wifi LG
Pengguna Google,5,2025-04-12 04:16:32,baguss ff nya
Pengguna Google,5,2025-04-12 04:15:04,bagus
Pengguna Google,1,2025-04-12 04:13:29,geme jelek burik hapus aja atau di bend atau di turun kan
Pengguna Google,1,2025-04-12 04:13:01,"busuk game busuk makin sini banyak bug telepor pula di tambah maen cs ngelag mululu pas mo login ulang loading gak ngotak butuh 1 hari.mohon di perbaikin lagi untuk gamenya setidaknya jangan ada bug tp tp lah,bikin pusing pemain"
Pengguna Google,4,2025-04-12 04:12:49,mantap
Pengguna Google,5,2025-04-12 04:12:19,"seru,garena hd tapi gaada pintu nya 😇🥲"
Pengguna Google,5,2025-04-12 04:11:55,Garena kamu kenapa Ben akun teman saya teman saya tidak salah dia tidak memakai cit atau panel pliss kebalikan akun teman saya
Pengguna Google,5,2025-04-12 04:10:16,game nya seru coy ada item gratis juga
Pengguna Google,1,2025-04-12 04:09:29,apasih pas aku top up ga pernah dapet bundle apapun padahal udh cape abisin duit loh buat spin bundle band abis brp ribu tuh
Pengguna Google,1,2025-04-12 04:09:25,"setelah update banyak bug, tidak bisa bisa bergerak padahal sinyal bagus yang mengakibatkan honor score ku menjadi buruk dan saya tidak bisa memainkan mode ranked, tolong untuk developer agar memperbaiki nya⭐"
Pengguna Google,5,2025-04-12 04:09:20,sangat menyenangkan
Pengguna Google,5,2025-04-12 04:08:59,permainan ini sangat menyenangkan
Pengguna Google,5,2025-04-12 04:08:24,bagus bangett
Pengguna Google,4,2025-04-12 04:08:03,tolong Garena kecilin GB nya masa kayak gini 3.2 tapi game nya bagus
Pengguna Google,1,2025-04-12 04:07:26,game nya burik jaringan wifi bagus pa main malah ngelek Garena tolol
Pengguna Google,5,2025-04-12 04:06:33,game nya bagus
Pengguna Google,5,2025-04-12 04:06:33,seruuu
Pengguna Google,5,2025-04-12 04:06:12,may faforid
Pengguna Google,3,2025-04-12 04:05:17,Skin senjata pakaian sudah saya download tapi gak kelihatan skin nya saya sudah mengalami yang kedua kali nya tolong di perbaiki!
Pengguna Google,5,2025-04-12 04:04:19,suka bangetttttt
Pengguna Google,1,2025-04-12 04:03:59,👎
Pengguna Google,1,2025-04-12 04:03:10,"kenapa dari 2024 jaringan tidak di perbaiki itu sanggat menggangu saat bermain, mohon pihak Garena untuk segera memperbaiki kendala masalah jaringan."
Pengguna Google,2,2025-04-12 04:02:45,burik
Pengguna Google,5,2025-04-12 04:02:31,m tskfwakm sh males pah 😡
Pengguna Google,5,2025-04-12 04:00:44,wow keren
Pengguna Google,5,2025-04-12 04:00:37,geme ini sangat seru semoga besok bisa coleb
Pengguna Google,5,2025-04-12 03:59:33,asik bgtt
